final_capital_clp,max_drawdown
29725102.276634682,-0.06164810359642803
24244062.42714897,-0.06270342882805091
32384134.164146617,-0.0777490421978485
43935435.307429485,-0.0490766131754693
24598557.122912034,-0.08599874539129893
27835987.57208691,-0.08284368033634015
29668518.065620027,-0.06978155622029569
23699577.95136482,-0.08038509357741075
29609443.046410598,-0.08914942924850189
27954933.075128544,-0.07373056661175881
24491215.58774246,-0.1260428595706622
32159427.720737744,-0.09136592662219001
20916900.36135446,-0.0909017983427095
29229434.318032347,-0.08285762581694778
22929939.07263201,-0.11805632003407196
29925959.928322982,-0.11517797959525133
26901088.010911796,-0.08693736239796213
25175357.303934645,-0.08129556796558357
40615505.20210676,-0.05548353292338715
